time;Intake temp.          ;Throttle pos.                     ;Injection time             ;Vehicle speed       ;Coolant temp.     ;Lambdaintegrator 1                 ;Lambdaintegrator 2                 ;Air mass                     ;Load                         ;Current RPM                 ;Target RPM               ;Engine temp.               ;Pedal pos.                  ;Battery voltage                         ;camshaft position bank 1;camshaft position bank 2;Ignition angle              ;Knock sensor Cyl.1;Knock sensor Cyl.2;Knock sensor Cyl.3;Knock sensor Cyl.4;Knock sensor Cyl.5;Knock sensor Cyl.6;Knock sensor Cyl.7;Knock sensor Cyl.8
684864;16.5;14.5099;6.576;70;30.75;0.999424;0.999424;123.4;26.8955;2027.25;1860;101.25;1.92382;13.205;34.6398;34.8465;38.25;4.37494;3.74995;3.12496;3.74995;4.06245;4.06245;3.28121;3.74995;6.2487;6.2487
685109;16.5;14.5099;6.576;70;30.75;0.999424;0.999424;123.4;26.8955;2027.25;1860;101.25;1.92382;13.205;34.6398;34.8465;38.25;4.37494;3.74995;3.12496;3.74995;4.06245;4.06245;3.28121;3.74995;6.2487;6.2487
685369;16.5;14.5099;6.576;70;31.5;0.999424;0.999424;122.9;26.9627;2037.5;1870;101.25;1.93359;13.3;32.3115;32.6274;38.25;4.99994;4.37494;3.28121;3.74995;4.84369;3.74995;3.43746;3.74995;6.2487;6.2487
685625;16.5;14.5099;6.576;70;31.5;0.999424;0.999424;122.9;26.9627;2037.5;1870;101.25;1.93359;13.3;32.3115;32.6274;38.25;4.99994;4.37494;3.28121;3.74995;4.84369;3.74995;3.43746;3.74995;6.2487;6.2487
685798;16.5;14.5099;6.544;71.25;31.5;0.999424;0.999424;124.7;26.9093;2042.5;1880;101.25;1.92382;13.3;34.7763;33.657;39;4.2187;4.2187;3.12496;3.74995;4.37494;3.9062;3.5937;4.06245;6.2487;6.2487
686023;16.5;14.5099;6.544;71.25;31.5;0.999424;0.999424;124.7;26.9093;2042.5;1880;101.25;1.92382;13.3;34.7763;33.657;39;4.2187;4.2187;3.12496;3.74995;4.37494;3.9062;3.5937;4.06245;6.2487;6.2487
686175;16.5;4.70592;3.184;71.25;32.25;0.999424;0.999424;29.1;1.69527;1979;1860;101.25;0.786131;13.3;19.7574;23.5677;0;3.9062;4.2187;3.12496;3.5937;4.37494;3.9062;3.12496;3.74995;6.2487;6.2487
686395;16.5;4.70592;3.184;71.25;32.25;0.999424;0.999424;29.1;1.69527;1979;1860;101.25;0.786131;13.3;19.7574;23.5677;0;3.9062;4.2187;3.12496;3.5937;4.37494;3.9062;3.12496;3.74995;6.2487;6.2487
686566;17.25;5.49024;2.288;70;33;0.999424;0.999424;30.9;3.69726;1617.25;1640;101.25;1.50879;13.395;0.351;0.5772;19.5;3.28121;3.43746;2.49997;2.65622;3.9062;2.96871;2.65622;3.43746;6.2487;6.2487
686828;17.25;5.49024;2.288;70;33;0.999424;0.999424;30.9;3.69726;1617.25;1640;101.25;1.50879;13.395;0.351;0.5772;19.5;3.28121;3.43746;2.49997;2.65622;3.9062;2.96871;2.65622;3.43746;6.2487;6.2487
687320;17.25;19.608;9.648;68.75;33.75;0.999424;0.999424;146.3;36.5087;1628.25;1510;101.25;2.25097;13.3;28.3998;29.5581;29.25;2.89059;3.28121;2.34372;2.73434;3.28121;2.42184;2.42184;3.12496;6.2487;6.2487
687411;17.25;19.608;9.648;68.75;33.75;0.999424;0.999424;146.3;36.5087;1628.25;1510;101.25;2.25097;13.3;28.3998;29.5581;29.25;2.89059;3.28121;2.34372;2.73434;3.28121;2.42184;2.42184;3.12496;6.2487;6.2487
687543;17.25;25.4904;10.24;70;33.75;0.999424;0.999424;153.5;41.7074;1644.25;1510;101.25;2.34374;13.395;39.0507;38.961;27;3.35933;3.74995;3.67183;3.43746;4.37494;2.89059;2.96871;4.2187;6.2487;6.2487
687634;17.25;25.4904;10.24;70;33.75;0.999424;0.999424;153.5;41.7074;1644.25;1510;101.25;2.34374;13.395;39.0507;38.961;27;3.35933;3.74995;3.67183;3.43746;4.37494;2.89059;2.96871;4.2187;6.2487;6.2487
687763;17.25;25.8826;10.112;70;34.5;0.999424;0.999424;151.6;42.1698;1654;1520;101.25;2.33886;13.3;39.4251;39.0546;27;3.5937;4.2187;3.74995;3.67183;4.37494;2.96871;3.20308;4.37494;6.2487;6.2487
687856;17.25;25.8826;10.112;70;34.5;0.999424;0.999424;151.6;42.1698;1654;1520;101.25;2.33886;13.3;39.4251;39.0546;27;3.5937;4.2187;3.74995;3.67183;4.37494;2.96871;3.20308;4.37494;6.2487;6.2487
687992;16.5;25.8826;10.128;70;34.5;0.999424;0.999424;152.6;42.3178;1658.25;1530;101.25;2.33398;13.395;39.039;39.2964;27;3.51558;4.06245;3.82808;3.9062;4.2187;3.12496;3.35933;4.68744;6.2487;6.2487
688105;16.5;25.8826;10.128;70;34.5;0.999424;0.999424;152.6;42.3178;1658.25;1530;101.25;2.33398;13.395;39.039;39.2964;27;3.51558;4.06245;3.82808;3.9062;4.2187;3.12496;3.35933;4.68744;6.2487;6.2487
688242;16.5;25.8826;10.208;71.25;35.25;0.999424;0.999424;157;42.2354;1669.75;1540;101.25;2.32421;13.3;39.3822;39.5577;26.25;3.67183;4.06245;3.82808;4.37494;4.2187;3.43746;3.67183;4.68744;6.2487;6.2487
688334;16.5;25.8826;10.208;71.25;35.25;0.999424;0.999424;157;42.2354;1669.75;1540;101.25;2.32421;13.3;39.3822;39.5577;26.25;3.67183;4.06245;3.82808;4.37494;4.2187;3.43746;3.67183;4.68744;6.2487;6.2487
688505;16.5;25.8826;10.128;71.25;35.25;0.999424;0.999424;157.9;41.2664;1679.5;1540;101.25;2.30956;13.3;38.7816;38.9922;23.25;3.82808;4.37494;4.2187;4.37494;4.53119;3.28121;3.9062;4.84369;6.2487;6.2487
688595;16.5;25.8826;10.128;71.25;35.25;0.999424;0.999424;157.9;41.2664;1679.5;1540;101.25;2.30956;13.3;38.7816;38.9922;23.25;3.82808;4.37494;4.2187;4.37494;4.53119;3.28121;3.9062;4.84369;6.2487;6.2487
689505;16.5;18.0394;8.336;72.5;36;0.999424;0.999424;134.4;34.9965;1702.75;1570;101.25;2.0996;13.3;38.8518;39.6084;30.75;3.5937;4.06245;4.06245;4.37494;4.06245;3.51558;3.12496;4.37494;6.2487;6.2487
691842;16.5;18.0394;8.336;72.5;36;0.999424;0.999424;134.4;34.9965;1702.75;1570;101.25;2.0996;13.3;38.8518;39.6084;30.75;3.5937;4.06245;4.06245;4.37494;4.06245;3.51558;3.12496;4.37494;6.2487;6.2487
692031;16.5;14.9021;6.992;75;38.25;0.999424;0.999424;113.7;29.3202;1757.25;1610;101.25;1.96777;13.205;36.6795;37.7754;33.75;3.74995;3.74995;2.81246;3.5937;3.9062;3.43746;2.81246;3.43746;6.2487;6.2487
692293;16.5;14.9021;6.992;75;38.25;0.999424;0.999424;113.7;29.3202;1757.25;1610;101.25;1.96777;13.205;36.6795;37.7754;33.75;3.74995;3.74995;2.81246;3.5937;3.9062;3.43746;2.81246;3.43746;6.2487;6.2487
692630;16.5;12.5491;6.176;75;38.25;0.999424;0.999424;95.5;26.3706;1753.25;1620;101.25;1.85058;13.3;35.6304;35.2521;33;3.74995;3.9062;2.49997;3.12496;3.74995;3.5937;2.65622;3.43746;6.2487;6.2487
694298;16.5;12.5491;6.176;75;38.25;0.999424;0.999424;95.5;26.3706;1753.25;1620;101.25;1.85058;13.3;35.6304;35.2521;33;3.74995;3.9062;2.49997;3.12496;3.74995;3.5937;2.65622;3.43746;6.2487;6.2487
694552;17.25;16.0786;7.536;73.75;38.25;0.999424;0.999424;130.2;29.6787;1733.75;1600;101.25;2.04101;13.395;36.6366;37.0617;33.75;3.5937;2.65622;2.34372;3.28121;3.5937;3.04684;2.42184;3.28121;6.2487;6.2487
695131;17.25;16.0786;7.536;73.75;38.25;0.999424;0.999424;130.2;29.6787;1733.75;1600;101.25;2.04101;13.395;36.6366;37.0617;33.75;3.5937;2.65622;2.34372;3.28121;3.5937;3.04684;2.42184;3.28121;6.2487;6.2487
695451;16.5;27.059;10.464;75;38.25;0.999424;0.999424;166.5;42.4719;1769.75;1630;101.25;2.34863;13.395;41.3478;41.2737;25.5;4.37494;4.2187;3.51558;4.84369;4.06245;3.74995;3.43746;4.53119;6.2487;6.2487
695549;16.5;27.059;10.464;75;38.25;0.999424;0.999424;166.5;42.4719;1769.75;1630;101.25;2.34863;13.395;41.3478;41.2737;25.5;4.37494;4.2187;3.51558;4.84369;4.06245;3.74995;3.43746;4.53119;6.2487;6.2487
695777;16.5;27.059;10.48;76.25;39;0.999424;0.999424;172.5;43.1128;1794.25;1650;101.25;2.3291;13.395;39.9048;40.9617;28.5;5.46868;4.68744;3.9062;5.15618;4.99994;3.9062;3.74995;5.31243;6.2487;6.2487
696042;16.5;27.059;10.48;76.25;39;0.999424;0.999424;172.5;43.1128;1794.25;1650;101.25;2.3291;13.395;39.9048;40.9617;28.5;5.46868;4.68744;3.9062;5.15618;4.99994;3.9062;3.74995;5.31243;6.2487;6.2487
696298;16.5;26.6669;10.608;77.5;39;0.999424;0.999424;178.6;43.5324;1828;1670;101.25;2.25097;13.395;40.1856;41.2425;27.75;5.46868;4.68744;4.06245;5.62493;4.99994;4.06245;4.37494;5.31243;6.2487;6.2487
696390;16.5;26.6669;10.608;77.5;39;0.999424;0.999424;178.6;43.5324;1828;1670;101.25;2.25097;13.395;40.1856;41.2425;27.75;5.46868;4.68744;4.06245;5.62493;4.99994;4.06245;4.37494;5.31243;6.2487;6.2487
696528;16.5;25.0982;10.352;77.5;39;0.999424;0.999424;172.2;42.3559;1852;1700;101.25;2.19238;13.395;40.1934;40.7004;24;5.78118;4.68744;4.53119;5.46868;4.99994;4.53119;4.84369;5.62493;6.2487;6.2487
696778;16.5;25.0982;10.352;77.5;39;0.999424;0.999424;172.2;42.3559;1852;1700;101.25;2.19238;13.395;40.1934;40.7004;24;5.78118;4.68744;4.53119;5.46868;4.99994;4.53119;4.84369;5.62493;6.2487;6.2487
697546;16.5;9.01968;4.784;80;39;0.999424;0.999424;63.7;12.1965;1885.25;1730;101.25;0.781248;13.395;32.7171;31.4418;11.25;4.84369;4.06245;3.74995;4.53119;4.53119;3.9062;3.9062;4.37494;6.2487;6.2487
697863;16.5;9.01968;4.784;80;39;0.999424;0.999424;63.7;12.1965;1885.25;1730;101.25;0.781248;13.395;32.7171;31.4418;11.25;4.84369;4.06245;3.74995;4.53119;4.53119;3.9062;3.9062;4.37494;6.2487;6.2487
698273;16.5;4.31376;2.08;80;39;0.999424;0.999424;28.3;3.78576;1867.75;1730;101.25;0.786131;13.395;0.039;0.6981;22.5;3.74995;3.28121;2.81246;2.81246;4.06245;2.42184;2.49997;3.9062;6.2487;6.2487
698504;16.5;4.31376;2.08;80;39;0.999424;0.999424;28.3;3.78576;1867.75;1730;101.25;0.786131;13.395;0.039;0.6981;22.5;3.74995;3.28121;2.81246;2.81246;4.06245;2.42184;2.49997;3.9062;6.2487;6.2487
698733;16.5;4.31376;2.096;78.75;39;0.999424;0.999424;27.3;0;1857.5;1710;101.25;0.786131;13.49;0.1638;0.8541;-1.5;3.74995;3.12496;2.65622;2.96871;3.9062;2.42184;2.49997;3.9062;6.2487;6.2487
698819;16.5;4.31376;2.096;78.75;39;0.999424;0.999424;27.3;0;1857.5;1710;101.25;0.786131;13.49;0.1638;0.8541;-1.5;3.74995;3.12496;2.65622;2.96871;3.9062;2.42184;2.49997;3.9062;6.2487;6.2487
699035;17.25;4.70592;2.16;78.75;39;0.999424;0.999424;29.2;0;1822.75;1700;101.25;0.786131;13.49;0.2808;1.0569;-1.5;3.9062;3.43746;3.20308;3.28121;3.9062;2.42184;2.96871;4.06245;6.2487;6.2487
699296;17.25;4.70592;2.16;78.75;39;0.999424;0.999424;29.2;0;1822.75;1700;101.25;0.786131;13.49;0.2808;1.0569;-1.5;3.9062;3.43746;3.20308;3.28121;3.9062;2.42184;2.96871;4.06245;6.2487;6.2487
699690;17.25;4.70592;2.192;77.5;39;0.999424;0.999424;28.5;0;1802.5;1670;101.25;0.781248;13.49;0.156;0.897;-1.5;3.74995;3.28121;3.43746;3.12496;4.06245;2.73434;3.04684;4.37494;6.2487;6.2487
700179;17.25;4.70592;2.192;77.5;39;0.999424;0.999424;28.5;0;1802.5;1670;101.25;0.781248;13.49;0.156;0.897;-1.5;3.74995;3.28121;3.43746;3.12496;4.06245;2.73434;3.04684;4.37494;6.2487;6.2487
700446;17.25;4.70592;2.208;76.25;38.25;0.999424;0.999424;28.2;0;1758.5;1630;102;0.786131;13.49;0.195;0.4836;-1.5;3.5937;3.28121;3.43746;2.96871;3.9062;2.49997;2.89059;3.74995;6.2487;6.2487
700791;17.25;4.70592;2.208;76.25;38.25;0.999424;0.999424;28.2;0;1758.5;1630;102;0.786131;13.49;0.195;0.4836;-1.5;3.5937;3.28121;3.43746;2.96871;3.9062;2.49997;2.89059;3.74995;6.2487;6.2487
701302;17.25;4.70592;2.272;73.75;37.5;0.999424;0.999424;27.9;0;1730.25;1600;102;0.786131;13.395;0.4095;0.6669;-1.5;3.12496;3.12496;3.20308;2.96871;3.5937;2.65622;2.65622;3.5937;6.2487;6.2487
701487;17.25;4.70592;2.272;73.75;37.5;0.999424;0.999424;27.9;0;1730.25;1600;102;0.786131;13.395;0.4095;0.6669;-1.5;3.12496;3.12496;3.20308;2.96871;3.5937;2.65622;2.65622;3.5937;6.2487;6.2487
701626;18;4.70592;2.272;73.75;37.5;0.999424;0.999424;28;0;1702;1580;102;0.781248;13.49;0.0975;0.3744;-2.25;3.43746;2.96871;3.43746;2.65622;3.9062;2.42184;2.65622;3.12496;6.2487;6.2487
701916;18;4.70592;2.272;73.75;37.5;0.999424;0.999424;28;0;1702;1580;102;0.781248;13.49;0.0975;0.3744;-2.25;3.43746;2.96871;3.43746;2.65622;3.9062;2.42184;2.65622;3.12496;6.2487;6.2487
702204;18;4.70592;2.288;72.5;37.5;0.999424;0.999424;27.9;0;1677;1560;102;0.786131;13.49;0.1833;0.195;-2.25;3.28121;3.12496;3.04684;2.49997;3.28121;2.57809;2.73434;3.12496;6.2487;6.2487
702388;18;4.70592;2.288;72.5;37.5;0.999424;0.999424;27.9;0;1677;1560;102;0.786131;13.49;0.1833;0.195;-2.25;3.28121;3.12496;3.04684;2.49997;3.28121;2.57809;2.73434;3.12496;6.2487;6.2487
702571;18;4.70592;2.32;71.25;36.75;0.999424;0.999424;28.1;0;1666.75;1540;102;0.786131;13.49;0.1209;0.1755;-2.25;3.28121;2.81246;3.12496;2.57809;3.74995;2.57809;2.96871;3.12496;6.2487;6.2487
702757;18;4.70592;2.32;71.25;36.75;0.999424;0.999424;28.1;0;1666.75;1540;102;0.786131;13.49;0.1209;0.1755;-2.25;3.28121;2.81246;3.12496;2.57809;3.74995;2.57809;2.96871;3.12496;6.2487;6.2487
702916;18;4.31376;2.32;71.25;36.75;0.999424;0.999424;28;0;1645.25;1530;102.75;0.786131;13.49;0.2535;0.0078;-2.25;3.12496;2.65622;2.81246;2.65622;3.43746;2.49997;3.04684;2.96871;6.2487;6.2487
703009;18;4.31376;2.32;71.25;36.75;0.999424;0.999424;28;0;1645.25;1530;102.75;0.786131;13.49;0.2535;0.0078;-2.25;3.12496;2.65622;2.81246;2.65622;3.43746;2.49997;3.04684;2.96871;6.2487;6.2487
703224;18;4.31376;2.336;70;36.75;0.999424;0.999424;28.3;0;1640;1520;102.75;0.786131;13.49;-0.0507;0.2847;-2.25;3.12496;2.65622;2.96871;2.57809;3.43746;2.65622;2.81246;3.12496;6.2487;6.2487
703489;18;4.31376;2.336;70;36.75;0.999424;0.999424;28.3;0;1640;1520;102.75;0.786131;13.49;-0.0507;0.2847;-2.25;3.12496;2.65622;2.96871;2.57809;3.43746;2.65622;2.81246;3.12496;6.2487;6.2487
703770;18.75;4.70592;2.416;68.75;36;0.999424;0.999424;29.3;0;1613.25;1490;102.75;0.786131;13.49;0.1053;0.1326;-2.25;2.81246;3.12496;3.12496;2.73434;3.12496;2.65622;2.81246;3.12496;6.2487;6.2487
703906;18.75;4.70592;2.416;68.75;36;0.999424;0.999424;29.3;0;1613.25;1490;102.75;0.786131;13.49;0.1053;0.1326;-2.25;2.81246;3.12496;3.12496;2.73434;3.12496;2.65622;2.81246;3.12496;6.2487;6.2487
704045;18.75;4.70592;2.432;68.75;36;0.999424;0.999424;28.6;0;1596.25;1480;102.75;0.786131;13.49;0.234;0.195;-2.25;2.81246;2.81246;3.20308;2.73434;3.12496;2.49997;2.81246;2.65622;6.2487;6.2487
704137;18.75;4.70592;2.432;68.75;36;0.999424;0.999424;28.6;0;1596.25;1480;102.75;0.786131;13.49;0.234;0.195;-2.25;2.81246;2.81246;3.20308;2.73434;3.12496;2.49997;2.81246;2.65622;6.2487;6.2487
704365;18.75;4.70592;2.464;68.75;36;0.999424;0.999424;29.2;0;1589.5;1460;102.75;0.781248;13.395;0.0975;-0.0507;-2.25;2.96871;2.81246;3.67183;2.42184;2.96871;2.42184;2.65622;2.65622;6.2487;6.2487
704456;18.75;4.70592;2.464;68.75;36;0.999424;0.999424;29.2;0;1589.5;1460;102.75;0.781248;13.395;0.0975;-0.0507;-2.25;2.96871;2.81246;3.67183;2.42184;2.96871;2.42184;2.65622;2.65622;6.2487;6.2487
710107;19.5;2.35296;3.552;33.75;32.25;0.999424;0.999424;16.8;6.07308;616.5;600;102.75;0.786131;13.205;-0.0078;-0.1872;3.75;1.17186;1.56248;1.56248;1.1328;1.24998;1.09374;1.05467;1.28905;6.2487;6.2487
710486;19.5;2.35296;3.552;33.75;32.25;0.999424;0.999424;16.8;6.07308;616.5;600;102.75;0.786131;13.205;-0.0078;-0.1872;3.75;1.17186;1.56248;1.56248;1.1328;1.24998;1.09374;1.05467;1.28905;6.2487;6.2487
710828;19.5;2.35296;3.552;30;32.25;0.999424;0.999424;16.5;6.39505;607.5;600;102.75;0.786131;13.205;-0.1599;-0.1755;4.5;1.09374;1.6406;1.40623;1.09374;1.1328;1.09374;1.01561;1.32811;6.2487;6.2487
711453;19.5;2.35296;3.552;30;32.25;0.999424;0.999424;16.5;6.39505;607.5;600;102.75;0.786131;13.205;-0.1599;-0.1755;4.5;1.09374;1.6406;1.40623;1.09374;1.1328;1.09374;1.01561;1.32811;6.2487;6.2487
711671;19.5;2.35296;3.568;27.5;32.25;0.999424;0.999424;16.4;6.83603;599.25;600;102.75;0.781248;13.395;-0.1365;-0.0585;6;1.01561;1.6406;1.1328;1.05467;1.1328;1.05467;1.09374;1.36717;6.2487;6.2487
711973;19.5;2.35296;3.568;27.5;32.25;0.999424;0.999424;16.4;6.83603;599.25;600;102.75;0.781248;13.395;-0.1365;-0.0585;6;1.01561;1.6406;1.1328;1.05467;1.1328;1.05467;1.09374;1.36717;6.2487;6.2487
712119;19.5;2.35296;3.552;26.25;32.25;0.999424;0.999424;16;6.96116;595.75;600;102.75;0.786131;13.395;0.1131;-0.0663;6.75;1.05467;1.56248;1.09374;1.05467;1.1328;1.1328;1.05467;1.44529;6.2487;6.2487
712711;19.5;2.35296;3.552;26.25;32.25;0.999424;0.999424;16;6.96116;595.75;600;102.75;0.786131;13.395;0.1131;-0.0663;6.75;1.05467;1.56248;1.09374;1.05467;1.1328;1.1328;1.05467;1.44529;6.2487;6.2487
713178;19.5;2.35296;3.568;23.75;32.25;0.999424;0.999424;16.1;7.17478;590.25;600;103.5;0.781248;13.395;0.0663;-0.0195;8.25;1.01561;1.6406;1.05467;1.09374;1.1328;1.17186;1.05467;1.40623;6.2487;6.2487
713789;19.5;2.35296;3.568;23.75;32.25;0.999424;0.999424;16.1;7.17478;590.25;600;103.5;0.781248;13.395;0.0663;-0.0195;8.25;1.01561;1.6406;1.05467;1.09374;1.1328;1.17186;1.05467;1.40623;6.2487;6.2487
714285;19.5;2.35296;3.152;18.75;32.25;0.999424;0.999424;16.3;7.8828;584.25;600;103.5;0.781248;13.395;0.1131;0.117;10.5;1.09374;1.6406;1.09374;1.17186;1.09374;1.05467;0.97655;1.44529;6.2487;6.2487
714836;19.5;2.35296;3.152;18.75;32.25;0.999424;0.999424;16.3;7.8828;584.25;600;103.5;0.781248;13.395;0.1131;0.117;10.5;1.09374;1.6406;1.09374;1.17186;1.09374;1.05467;0.97655;1.44529;6.2487;6.2487
715206;19.5;5.09808;4.128;17.5;32.25;0.999424;0.999424;30.2;11.0979;741.25;680;103.5;1.52343;13.49;0.0975;0.234;19.5;1.05467;1.56248;1.17186;1.21092;1.17186;1.05467;1.09374;1.48436;6.2487;6.2487
715509;19.5;5.09808;4.128;17.5;32.25;0.999424;0.999424;30.2;11.0979;741.25;680;103.5;1.52343;13.49;0.0975;0.234;19.5;1.05467;1.56248;1.17186;1.21092;1.17186;1.05467;1.09374;1.48436;6.2487;6.2487
715812;19.5;2.35296;2.736;15;32.25;0.999424;0.999424;16.9;3.36919;837.5;820;103.5;1.1914;13.11;0.4407;0.5499;1.5;1.17186;1.56248;1.01561;1.17186;1.36717;1.44529;1.21092;1.44529;6.2487;6.2487
716068;19.5;2.35296;2.736;15;32.25;0.999424;0.999424;16.9;3.36919;837.5;820;103.5;1.1914;13.11;0.4407;0.5499;1.5;1.17186;1.56248;1.01561;1.17186;1.36717;1.44529;1.21092;1.44529;6.2487;6.2487
716730;19.5;10.9805;6.176;12.5;32.25;0.999424;0.999424;79.9;17.6699;1922.75;1780;103.5;1.75293;13.3;35.2599;37.3308;11.25;2.2656;2.65622;2.49997;2.73434;3.04684;2.49997;2.49997;3.04684;6.2487;6.2487
716827;19.5;10.9805;6.176;12.5;32.25;0.999424;0.999424;79.9;17.6699;1922.75;1780;103.5;1.75293;13.3;35.2599;37.3308;11.25;2.2656;2.65622;2.49997;2.73434;3.04684;2.49997;2.49997;3.04684;6.2487;6.2487
716963;18.75;11.7648;5.44;13.75;32.25;0.999424;0.999424;88;21.6556;1622.75;1610;103.5;1.84082;13.3;30.1587;29.9715;35.25;2.89059;3.04684;2.73434;2.89059;3.67183;3.04684;2.89059;3.28121;6.2487;6.2487
717163;18.75;11.7648;5.44;13.75;32.25;0.999424;0.999424;88;21.6556;1622.75;1610;103.5;1.84082;13.3;30.1587;29.9715;35.25;2.89059;3.04684;2.73434;2.89059;3.67183;3.04684;2.89059;3.28121;6.2487;6.2487
717374;18.75;14.1178;6.4;16.25;32.25;0.999424;0.999424;113.2;24.9683;1829.25;1690;103.5;1.90429;13.395;30.7203;31.1883;30;2.73434;2.96871;2.34372;2.96871;3.28121;3.04684;2.89059;3.12496;6.2487;6.2487
717656;18.75;14.1178;6.4;16.25;32.25;0.999424;0.999424;113.2;24.9683;1829.25;1690;103.5;1.90429;13.395;30.7203;31.1883;30;2.73434;2.96871;2.34372;2.96871;3.28121;3.04684;2.89059;3.12496;6.2487;6.2487
718103;18.75;12.5491;5.872;18.75;31.5;0.999424;0.999424;95.9;21.0025;2069.75;1900;103.5;1.27441;13.49;34.2888;33.618;23.25;3.5937;3.67183;2.73434;3.43746;3.74995;3.5937;3.35933;3.28121;6.2487;6.2487
718474;18.75;12.5491;5.872;18.75;31.5;0.999424;0.999424;95.9;21.0025;2069.75;1900;103.5;1.27441;13.49;34.2888;33.618;23.25;3.5937;3.67183;2.73434;3.43746;3.74995;3.5937;3.35933;3.28121;6.2487;6.2487
718762;18.75;14.5099;5.92;21.25;31.5;0.999424;0.999424;124.8;23.5813;2235.25;2000;103.5;1.86035;13.49;32.5767;33.8403;41.25;3.5937;4.68744;3.04684;3.28121;4.53119;3.35933;3.43746;3.51558;6.2487;6.2487
719146;18.75;14.5099;5.92;21.25;31.5;0.999424;0.999424;124.8;23.5813;2235.25;2000;103.5;1.86035;13.49;32.5767;33.8403;41.25;3.5937;4.68744;3.04684;3.28121;4.53119;3.35933;3.43746;3.51558;6.2487;6.2487
719493;18;17.255;6.592;23.75;30.75;0.999424;0.999424;154.6;27.8446;2570.25;2000;103.5;1.958;13.49;33.9573;34.7763;42.75;4.2187;5.15618;3.74995;3.5937;4.84369;4.37494;3.67183;3.9062;6.2487;6.2487
719644;18;17.255;6.592;23.75;30.75;0.999424;0.999424;154.6;27.8446;2570.25;2000;103.5;1.958;13.49;33.9573;34.7763;42.75;4.2187;5.15618;3.74995;3.5937;4.84369;4.37494;3.67183;3.9062;6.2487;6.2487
719868;17.25;17.6472;6.512;27.5;30.75;0.999424;0.999424;169.7;25.6077;2869;2000;103.5;0.849607;13.49;34.9752;34.9284;26.25;5.15618;5.93742;4.37494;4.2187;5.62493;5.15618;3.9062;4.37494;6.2487;6.2487
719959;17.25;17.6472;6.512;27.5;30.75;0.999424;0.999424;169.7;25.6077;2869;2000;103.5;0.849607;13.49;34.9752;34.9284;26.25;5.15618;5.93742;4.37494;4.2187;5.62493;5.15618;3.9062;4.37494;6.2487;6.2487
720097;17.25;6.27456;2.816;27.5;30.75;0.999424;0.999424;40.4;2.7512;2778;2000;103.5;0.786131;13.49;29.1603;31.9683;8.25;5.31243;4.99994;4.2187;4.53119;5.15618;5.62493;4.06245;4.99994;6.2487;6.2487
720210;17.25;6.27456;2.816;27.5;30.75;0.999424;0.999424;40.4;2.7512;2778;2000;103.5;0.786131;13.49;29.1603;31.9683;8.25;5.31243;4.99994;4.2187;4.53119;5.15618;5.62493;4.06245;4.99994;6.2487;6.2487
720446;17.25;5.8824;2.128;28.75;30.75;0.999424;0.999424;38;0;2366.75;2000;103.5;0.781248;13.49;0.1365;0.4875;0.75;5.31243;4.99994;4.37494;4.53119;5.15618;4.53119;4.37494;5.15618;6.2487;6.2487
720661;17.25;5.8824;2.128;28.75;30.75;0.999424;0.999424;38;0;2366.75;2000;103.5;0.781248;13.49;0.1365;0.4875;0.75;5.31243;4.99994;4.37494;4.53119;5.15618;4.53119;4.37494;5.15618;6.2487;6.2487
720828;17.25;8.62752;2.736;28.75;30.75;0.999424;0.999424;59.2;4.32288;1944.75;1910;103.5;1.6748;13.49;0.0975;0.3276;22.5;4.99994;4.06245;5.15618;3.74995;4.68744;3.74995;3.74995;4.84369;6.2487;6.2487
721378;17.25;8.62752;2.736;28.75;30.75;0.999424;0.999424;59.2;4.32288;1944.75;1910;103.5;1.6748;13.49;0.0975;0.3276;22.5;4.99994;4.06245;5.15618;3.74995;4.68744;3.74995;3.74995;4.84369;6.2487;6.2487
721979;17.25;28.2355;10.944;31.25;29.25;0.999424;0.999424;193.3;44.7272;1967.25;1830;103.5;2.4121;13.49;39.8853;40.8915;26.25;4.68744;4.06245;4.68744;4.2187;4.53119;3.9062;3.74995;4.99994;6.2487;6.2487
722224;17.25;28.2355;10.944;31.25;29.25;0.999424;0.999424;193.3;44.7272;1967.25;1830;103.5;2.4121;13.49;39.8853;40.8915;26.25;4.68744;4.06245;4.68744;4.2187;4.53119;3.9062;3.74995;4.99994;6.2487;6.2487
724540;16.5;26.6669;10.192;40;28.5;0.999424;0.999424;234;43.4363;2497.5;2000;103.5;2.25097;13.49;35.9424;36.2076;39;6.56242;6.40617;5.78118;6.09367;6.40617;6.09367;5.46868;6.09367;6.2487;6.2487
726054;16.5;26.6669;10.192;40;28.5;0.999424;0.999424;234;43.4363;2497.5;2000;103.5;2.25097;13.49;35.9424;36.2076;39;6.56242;6.40617;5.78118;6.09367;6.40617;6.09367;5.46868;6.09367;6.2487;6.2487
727831;18;2.74512;2.976;27.5;27;0.999424;0.999424;18.8;4.625;759.5;740;103.5;0.786131;13.585;0.3003;0.0819;13.5;2.49997;2.03122;2.34372;1.56248;2.03122;2.34372;1.56248;2.34372;6.2487;6.2487
728210;18;2.74512;2.976;27.5;27;0.999424;0.999424;18.8;4.625;759.5;740;103.5;0.786131;13.585;0.3003;0.0819;13.5;2.49997;2.03122;2.34372;1.56248;2.03122;2.34372;1.56248;2.34372;6.2487;6.2487
